@RELATION classifiers/SMV_RBF_new_2
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE class {C:/Users/XPS/Desktop/Clean This/Training Data/sv,C:/Users/XPS/Desktop/Clean This/Training Data/usv,C:/Users/XPS/Desktop/Clean This/Training Data/scratch}

@DATA
0.440753,0.003910,1.559632,0.377130,0.255471,2.112119,0.001391,0.490400,0.202400,0.152800,0.090400,-43.582739,-3.867571,0.708599,-0.280343,0.632244,-0.406069,0.076323,-0.045210,-0.447916,-0.050899,0.219144,-0.848118,-1.114178,0.045236,0.002051,0.191040,0.001672,0.031971,0.167634,0.001391,0.010400,0.111200,0.064800,0.005600,0.088901,0.178264,0.200535,0.502852,0.390810,0.186807,0.029254,0.046796,0.433210,0.042959,0.217584,0.088206,0.283260,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.466373,0.005188,2.433575,0.435180,0.278459,2.541882,0.001613,0.651200,0.317600,0.192800,0.117600,-41.782972,-5.143092,0.874035,-0.090097,0.036403,0.008970,0.315248,-0.201594,-0.696782,-0.114268,0.366588,-0.638732,-1.181791,0.085268,0.003809,0.867404,0.097034,0.011046,0.680670,0.001613,0.219200,0.255200,0.146400,0.076000,1.044089,1.128488,0.609658,0.365037,0.081398,0.252004,0.013494,0.140638,0.270368,0.124598,0.235374,0.170732,0.105747,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.540032,0.004184,2.565781,0.492709,0.249588,2.738869,0.001080,0.729600,0.484000,0.342400,0.238400,-42.928426,-3.821876,0.074542,0.153813,-0.280860,0.427158,-0.002838,-0.213217,-0.500549,0.005172,0.219628,-0.490449,-1.223268,0.042034,0.003236,0.735587,0.065223,0.017378,0.436758,0.001080,0.172800,0.151200,0.068800,0.001600,0.210238,0.123782,0.154301,0.193205,0.149656,0.347075,0.378928,0.260993,0.192314,0.090487,0.006265,0.018482,0.230784,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.467574,0.003690,2.226781,0.457605,0.230404,2.286623,0.002149,0.636000,0.475200,0.341600,0.214400,-44.280879,-3.083477,0.024718,0.220250,-0.028558,-0.034442,0.239591,-0.329659,-0.160487,-0.345622,0.373090,-0.445200,-1.278456,0.102482,0.003517,1.082751,0.096252,0.039918,0.918424,0.002149,0.272800,0.156800,0.055200,0.012800,0.428164,0.315739,0.004394,0.062655,0.060520,0.151195,0.153752,0.098111,0.104228,0.168056,0.002117,0.291287,0.079060,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.453963,0.007443,2.590325,0.435382,0.270082,2.539861,0.001761,0.574400,0.377600,0.262400,0.148800,-41.907010,-5.111756,1.006541,-0.497017,-0.054406,0.350656,0.223437,-0.360942,-0.640883,0.280343,0.060947,-0.419098,-1.069039,0.124099,0.006331,0.716871,0.117924,0.000662,0.641141,0.001761,0.318400,0.252800,0.152000,0.067200,1.185975,1.491890,0.687713,0.182711,0.328609,0.099638,0.069830,0.181808,0.010872,0.312276,0.235184,0.056264,0.082267,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.449960,0.007378,2.590780,0.435867,0.254559,2.477660,0.002033,0.574400,0.408000,0.259200,0.157600,-43.142937,-4.014809,0.138706,0.132349,0.150888,-0.067054,0.251585,-0.267743,-0.355282,-0.314177,0.498961,-0.574358,-1.153893,0.120897,0.006819,0.712107,0.100320,0.018480,0.750678,0.002033,0.321600,0.196800,0.068800,0.039200,0.348705,0.101551,0.034095,0.124822,0.003036,0.254000,0.240723,0.238616,0.209604,0.072806,0.016942,0.124671,0.125847,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.490392,0.005496,1.715657,0.410252,0.270787,2.685431,0.000837,0.679200,0.224800,0.152800,0.114400,-42.330542,-4.127508,0.005441,0.114816,-0.082743,0.288492,0.040052,-0.291363,-0.489531,0.127968,0.132643,-0.556872,-1.310968,0.068455,0.003052,0.428427,0.044678,0.002211,0.436743,0.000837,0.144800,0.103200,0.048800,0.018400,0.021325,0.048931,0.114859,0.105089,0.028060,0.074486,0.068160,0.018987,0.095952,0.044633,0.336568,0.231382,0.243833,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.433947,0.002271,1.802980,0.396096,0.229154,2.457026,0.001500,0.615200,0.247200,0.181600,0.140000,-45.072406,-2.950651,0.299225,0.004491,0.326163,0.134030,0.043997,-0.260276,-0.371096,-0.225689,0.112468,-0.547660,-0.759921,0.047238,0.002228,1.010230,0.047963,0.065302,0.436271,0.001500,0.205600,0.055200,0.079200,0.052000,0.761247,0.086487,0.343960,0.093161,0.343572,0.114542,0.067958,0.013197,0.029027,0.021916,0.233825,0.123495,0.295501,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.429944,0.003456,2.050060,0.421424,0.221021,2.580072,0.001968,0.616800,0.405600,0.293600,0.180000,-44.668524,-3.517677,0.586120,-0.389342,0.328466,0.001077,0.070774,-0.045093,-0.455544,-0.004600,0.076325,-0.048807,-0.945004,0.128102,0.003418,1.264269,0.127357,0.049059,0.628186,0.001968,0.282400,0.200800,0.100000,0.036000,1.032894,1.314484,0.832508,0.255161,0.133197,0.430876,0.179011,0.154390,0.286734,0.145047,0.157233,0.102043,0.256560,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.421537,0.002322,1.783384,0.401569,0.229056,2.379449,0.002149,0.525200,0.353200,0.235200,0.162400,-44.486302,-3.061581,0.399527,-0.229254,0.118658,0.242504,0.215966,-0.276381,-0.575508,-0.172017,0.206488,-0.396552,-0.952933,0.051241,0.001647,0.442864,0.063050,0.017440,0.547410,0.001179,0.186000,0.107600,0.058400,0.027200,0.171424,0.309874,0.412655,0.209010,0.050020,0.129985,0.101833,0.198511,0.125464,0.100144,0.158772,0.080515,0.076014,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.441153,0.002817,1.971005,0.427831,0.248554,2.691921,0.001640,0.660800,0.397200,0.191600,0.130400,-43.954595,-3.236138,0.026416,0.024041,0.017321,0.247357,0.172729,-0.388967,-0.310947,-0.271073,0.372283,-0.505881,-1.115652,0.070456,0.002534,0.073937,0.029396,0.015596,0.263627,0.000554,0.090400,0.030000,0.002800,0.006400,0.059437,0.088642,0.034391,0.012097,0.001168,0.101025,0.086697,0.063118,0.100235,0.062640,0.045242,0.015616,0.065091,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.511609,0.002096,1.105561,0.459746,0.194611,2.003964,0.000541,0.578400,0.382400,0.341600,0.317600,-44.846242,-3.007432,0.389185,0.056999,0.186257,-0.001795,-0.329978,0.024047,-0.098391,-0.120809,0.181016,-0.812323,-1.013275,0.016013,0.001614,0.308646,0.018454,0.023609,0.285839,0.000541,0.053600,0.001600,0.004000,0.012000,0.167145,0.315560,0.284046,0.075834,0.123085,0.196963,0.136938,0.092891,0.228838,0.224293,0.149789,0.113304,0.147415,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.406525,0.003847,2.060678,0.394153,0.217464,2.136235,0.002347,0.501200,0.343200,0.254800,0.190000,-44.174085,-3.247355,0.316717,-0.105633,-0.059318,0.318875,-0.071154,-0.351294,-0.065380,-0.142060,0.201179,-0.538652,-1.106267,0.038631,0.001762,0.675596,0.050915,0.022519,0.410807,0.001064,0.134000,0.080800,0.031600,0.000400,0.075607,0.032232,0.003175,0.032739,0.046739,0.042655,0.041125,0.092032,0.041667,0.010987,0.106478,0.143141,0.156446,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.437950,0.002545,2.620918,0.462661,0.249170,2.689164,0.001409,0.676800,0.404800,0.276000,0.191200,-44.149112,-3.275213,0.398257,-0.104876,0.208777,0.149479,0.151189,-0.290118,-0.338180,-0.558019,0.392823,-0.375446,-1.379879,0.121697,0.002318,0.680347,0.087016,0.020218,0.515672,0.001409,0.227200,0.216000,0.100000,0.028000,0.203542,0.069574,0.272266,0.037469,0.045660,0.083568,0.227427,0.121583,0.121060,0.131252,0.144076,0.192686,0.269344,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.499199,0.003345,2.387937,0.453660,0.255223,2.811288,0.001126,0.683200,0.422400,0.272800,0.152800,-42.771331,-4.497346,0.572225,-0.056231,-0.158298,0.204286,0.015832,0.165530,-0.797126,-0.013352,0.418168,-0.386735,-1.152039,0.087670,0.002923,0.917816,0.099729,0.017249,0.363092,0.001126,0.216000,0.217600,0.157600,0.052000,0.557856,0.754880,0.616869,0.054099,0.007832,0.012888,0.109423,0.064487,0.028649,0.179032,0.063318,0.083489,0.186021,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.481986,0.003838,2.501147,0.453223,0.243327,2.502244,0.001675,0.629600,0.447200,0.299200,0.195200,-43.579596,-3.454075,0.191113,0.040710,0.140521,0.041506,0.414649,-0.395602,-0.611475,-0.166519,0.164719,-0.372844,-1.293279,0.092874,0.003506,0.801852,0.098016,0.029201,0.694580,0.001675,0.282400,0.188000,0.097600,0.019200,0.061253,0.070363,0.264571,0.030082,0.227069,0.132202,0.259880,0.052615,0.040236,0.055044,0.101567,0.263673,0.246784,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.450761,0.005627,2.573340,0.432219,0.263611,2.873717,0.001028,0.627200,0.372000,0.153600,0.094400,-42.892436,-4.095144,0.740501,-0.444752,0.057175,0.231069,0.288242,-0.310852,-0.756122,0.210533,0.066085,-0.493694,-1.050770,0.104083,0.004698,0.628774,0.078849,0.019767,0.407513,0.001028,0.246400,0.164000,0.051200,0.006400,0.077354,0.129900,0.155597,0.073310,0.131589,0.138832,0.206628,0.261766,0.058136,0.109000,0.015259,0.255809,0.181984,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.454363,0.009509,2.433256,0.426877,0.265906,2.638515,0.001173,0.598400,0.258400,0.194400,0.119200,-42.833132,-3.846613,0.117929,0.052641,-0.202358,0.417428,0.250368,-0.339956,-0.727649,-0.022241,0.398421,-0.667684,-1.163937,0.086869,0.006155,0.152183,0.079051,0.001224,0.482945,0.001173,0.235200,0.133600,0.098400,0.026400,0.234190,0.080633,0.119407,0.064530,0.203683,0.143640,0.150025,0.277026,0.100663,0.203876,0.137256,0.068751,0.246032,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.443155,0.003056,2.452120,0.429869,0.232687,2.661062,0.001394,0.635200,0.414400,0.292800,0.160800,-44.016270,-3.788035,0.744425,-0.446663,0.086719,0.245107,0.006245,0.111215,-0.740480,-0.045122,0.265977,-0.184278,-0.956778,0.120496,0.002984,0.862990,0.119618,0.035496,0.538179,0.001394,0.259200,0.219200,0.124800,0.042400,0.685730,0.970156,0.661170,0.466831,0.040248,0.127376,0.212016,0.051755,0.335575,0.046108,0.058555,0.051343,0.131445,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.456365,0.005867,2.534645,0.433318,0.261798,2.908387,0.000802,0.668000,0.364800,0.198400,0.090400,-42.540485,-4.695279,0.551282,-0.010223,0.379912,-0.156473,-0.112480,0.029064,-0.493949,0.077832,0.307335,-0.998743,-0.971315,0.072858,0.004621,0.740396,0.082755,0.018538,0.385738,0.000802,0.228000,0.168000,0.084800,0.013600,0.602890,0.285988,0.367626,0.476279,0.044663,0.131869,0.049393,0.238614,0.368723,0.176652,0.010585,0.135739,0.079309,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.429143,0.012004,2.745487,0.416529,0.267962,2.003687,0.003441,0.528000,0.371200,0.240800,0.142400,-42.857948,-3.865832,0.071911,0.045177,0.153232,0.151941,0.113024,-0.141515,-0.637289,-0.243144,0.338873,-0.416788,-1.378361,0.122498,0.011114,0.567170,0.124160,0.002658,1.202232,0.003441,0.368000,0.243200,0.127200,0.041600,0.254900,0.306857,0.311769,0.288666,0.014538,0.246557,0.272541,0.085887,0.027530,0.199513,0.165954,0.064780,0.239468,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.440352,0.004766,2.467097,0.432304,0.247593,2.739543,0.001175,0.630400,0.441600,0.236000,0.115200,-43.486837,-3.868071,0.596585,-0.527166,0.285239,0.184469,0.021280,-0.108857,-0.519198,-0.151065,0.489896,-0.627140,-1.005724,0.100881,0.004411,0.807589,0.092032,0.030282,0.529466,0.001175,0.249600,0.137600,0.061600,0.017600,0.303547,0.560745,0.333076,0.105882,0.038357,0.125696,0.077701,0.011434,0.054650,0.059912,0.049114,0.186150,0.007913,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.470777,0.003677,2.104139,0.419016,0.241917,2.351601,0.000564,0.576800,0.272000,0.224000,0.197600,-43.522343,-3.305821,0.028038,-0.232543,0.270450,0.209827,0.192745,-0.117138,-0.825421,-0.286859,0.570456,-0.608047,-1.031393,0.056845,0.001729,0.031629,0.023958,0.003136,0.120949,0.000564,0.114400,0.028800,0.014400,0.010400,0.180523,0.212879,0.105754,0.137118,0.144073,0.085327,0.020477,0.229374,0.379451,0.209323,0.163377,0.028235,0.016238,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.463171,0.007706,2.431617,0.440246,0.252711,2.614901,0.002181,0.592800,0.404800,0.276800,0.159200,-43.298057,-3.558410,0.108533,-0.149053,0.052961,0.342911,0.133958,-0.259801,-0.621596,-0.130783,0.402741,-0.575053,-1.121320,0.101281,0.007064,0.850404,0.105906,0.013952,0.565860,0.002181,0.301600,0.208000,0.092800,0.071200,0.131087,0.002581,0.149742,0.081396,0.064545,0.028411,0.065627,0.123190,0.136684,0.033132,0.051405,0.129849,0.096632,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.392314,0.005289,2.661287,0.411218,0.268691,2.708086,0.001186,0.608800,0.280800,0.120800,0.084000,-43.193594,-3.889806,0.601529,-0.365191,0.167494,0.026880,0.139511,0.021098,-0.769051,-0.016719,0.361227,-0.509869,-1.260911,0.093675,0.004625,0.598299,0.083733,0.020502,0.518903,0.001186,0.258400,0.172000,0.036000,0.007200,0.320860,0.657026,0.522927,0.330799,0.136856,0.027237,0.273673,0.273194,0.125783,0.207992,0.249392,0.052155,0.055244,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.459968,0.003989,2.143247,0.426811,0.259060,2.743151,0.001058,0.596800,0.388000,0.208000,0.096800,-43.467283,-3.688205,0.482941,-0.126073,-0.076435,0.175543,0.162858,-0.332074,-0.287059,-0.157464,0.207197,-0.444605,-1.114079,0.082866,0.003672,0.930305,0.074766,0.023202,0.531551,0.001058,0.252800,0.125600,0.008000,0.002400,0.304153,0.359678,0.012515,0.156101,0.027310,0.110731,0.039914,0.068643,0.017878,0.081933,0.021624,0.197705,0.121590,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.437550,0.007244,2.493186,0.415847,0.275159,2.731174,0.001004,0.620000,0.304000,0.155200,0.087200,-42.389727,-4.429450,0.672562,-0.554395,0.403466,0.085382,-0.014161,0.186262,-1.004954,0.044151,0.389715,-0.641508,-1.052797,0.090072,0.005931,0.720313,0.090083,0.010334,0.543329,0.001004,0.260000,0.201600,0.062400,0.007200,0.416675,0.553892,0.680379,0.279488,0.193251,0.035827,0.018663,0.108256,0.109525,0.318992,0.514102,0.057353,0.270501,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.502402,0.003387,2.210018,0.460564,0.230395,2.306392,0.002069,0.624000,0.474400,0.340000,0.220800,-44.530980,-2.939968,0.311196,-0.351636,-0.028655,0.479398,-0.194985,-0.290300,-0.073302,-0.137413,0.199391,-0.432685,-0.999399,0.080464,0.003212,1.093760,0.099430,0.036982,0.842586,0.002069,0.281600,0.178400,0.080800,0.004800,0.221055,0.104521,0.256216,0.201557,0.070956,0.180708,0.356570,0.327081,0.132421,0.065618,0.141863,0.240837,0.135584,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.385909,0.003499,1.774397,0.377689,0.255614,2.483344,0.000591,0.520800,0.248000,0.153600,0.102400,-44.493956,-3.296165,0.829200,-0.277840,0.097206,-0.051566,0.124300,-0.129431,-0.305763,-0.269152,0.348973,-0.624596,-0.999613,0.106485,0.003129,0.458193,0.013813,0.018565,0.227051,0.000591,0.124000,0.043200,0.051200,0.017600,0.356212,0.482411,0.464754,0.296495,0.026165,0.260026,0.145325,0.144786,0.196680,0.004657,0.100748,0.020403,0.091783,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.343074,0.001782,2.087564,0.415031,0.232997,1.914265,0.002727,0.568000,0.284800,0.233600,0.156800,-45.229778,-2.811871,0.489630,-0.330965,0.030396,0.412048,-0.088838,-0.154664,-0.340115,-0.175774,0.208104,-0.312897,-0.913183,0.003603,0.001588,0.686641,0.044929,0.041406,0.449364,0.002727,0.072000,0.060800,0.011200,0.060800,0.060810,0.260728,0.179850,0.163542,0.042372,0.281530,0.087669,0.113111,0.173954,0.248528,0.159153,0.140760,0.081968,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.421137,0.001256,1.930404,0.450468,0.254297,2.957817,0.000465,0.744000,0.335200,0.193600,0.155200,-45.741083,-1.929915,-0.166883,-0.035390,-0.169311,0.357753,0.289455,-0.333679,-0.516519,-0.152062,0.414665,-0.514261,-0.681661,0.083267,0.001137,0.605896,0.050204,0.022285,0.281883,0.000465,0.126400,0.125600,0.016000,0.004800,0.113277,0.242109,0.128491,0.119007,0.031229,0.116452,0.008097,0.043692,0.051206,0.055223,0.216183,0.392088,0.152815,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.507206,0.002005,1.905564,0.484582,0.236938,2.776089,0.000650,0.739200,0.472800,0.342400,0.209600,-44.348604,-3.293339,0.105781,0.184767,0.190471,0.264445,0.172312,-0.227564,-0.621606,-0.479215,0.408604,-0.495023,-0.890436,0.058847,0.001814,1.171011,0.038138,0.031471,0.428645,0.000650,0.123200,0.092000,0.003200,0.057600,0.054678,0.159306,0.804891,0.366634,0.479886,0.011133,0.049480,0.014953,0.185996,0.163036,0.125067,0.214377,0.290096,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.377502,0.002488,2.229238,0.416185,0.235121,2.611256,0.001198,0.623200,0.377600,0.192000,0.149600,-44.194997,-3.188204,0.156678,-0.009107,0.001168,0.223257,0.076137,-0.183673,-0.484577,-0.065043,0.191463,-0.412824,-1.039067,0.043235,0.001720,0.029019,0.047349,0.022998,0.147976,0.000510,0.113600,0.096800,0.010400,0.001600,0.247869,0.093870,0.038380,0.026796,0.009015,0.074166,0.023461,0.011051,0.072587,0.061225,0.023361,0.050606,0.062212,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.453963,0.002350,2.126368,0.452099,0.234296,2.752680,0.001305,0.714400,0.413600,0.292000,0.188000,-44.676909,-2.999724,0.496336,-0.301605,0.106904,0.328377,-0.172180,0.179718,-0.758708,-0.183830,0.556260,-0.831908,-0.811848,0.105685,0.002285,1.183938,0.095172,0.034511,0.446288,0.001305,0.184800,0.199200,0.101600,0.021600,0.489702,0.621325,0.445714,0.342252,0.117864,0.146504,0.271876,0.203899,0.055095,0.000487,0.031729,0.191144,0.269233,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.549239,0.001301,1.916092,0.525640,0.234183,2.862779,0.000637,0.784800,0.542400,0.392800,0.261600,-44.777831,-2.877412,0.211561,-0.144245,0.333725,-0.087101,0.029784,0.218085,-0.728034,-0.323597,0.586497,-0.559366,-1.090383,0.008807,0.001223,1.383657,0.017469,0.036009,0.360251,0.000637,0.114400,0.067200,0.000800,0.074400,0.297251,0.291845,0.044401,0.125917,0.202961,0.065071,0.085668,0.022719,0.016943,0.078616,0.261213,0.151263,0.177528,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.424339,0.002947,1.890144,0.426912,0.234012,2.301026,0.001827,0.609600,0.420800,0.268000,0.174400,-45.586659,-2.441639,0.028147,-0.105359,0.139500,0.259866,0.193986,-0.463208,-0.185612,-0.270429,0.262695,-0.384416,-0.723486,0.132106,0.002853,0.456861,0.144986,0.044497,0.762712,0.001827,0.331200,0.225600,0.109600,0.041600,0.436178,0.209748,0.082891,0.317075,0.010434,0.193131,0.173936,0.014835,0.045824,0.096296,0.259874,0.018723,0.227355,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.504404,0.002505,2.400901,0.474207,0.249511,2.836627,0.000900,0.732000,0.459200,0.309600,0.194400,-43.486295,-3.677641,0.542383,-0.460742,0.110521,0.211363,-0.057778,0.070801,-0.693615,0.012332,0.511067,-0.805246,-0.886099,0.064051,0.002211,0.912622,0.081693,0.024941,0.362109,0.000900,0.183200,0.176000,0.098400,0.007200,0.425454,0.267302,0.193894,0.164279,0.004979,0.144259,0.156084,0.171582,0.312476,0.059623,0.081973,0.118591,0.164616,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.502402,0.004938,2.573541,0.492000,0.252520,2.944184,0.000879,0.752000,0.503200,0.340800,0.158400,-42.992126,-3.887415,0.140273,0.281347,-0.068104,0.186015,-0.062662,-0.061660,-0.555819,-0.052406,0.237448,-0.652418,-1.306883,0.056445,0.003829,0.743312,0.060727,0.016780,0.252154,0.000879,0.152000,0.109600,0.076800,0.043200,0.192694,0.436080,0.086710,0.001081,0.087965,0.222793,0.047813,0.205479,0.213633,0.019021,0.034915,0.004340,0.141151,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.458967,0.001779,2.483390,0.427503,0.250487,2.565087,0.002296,0.685200,0.327600,0.230400,0.164400,-44.534361,-2.731737,-0.004239,-0.091895,0.059331,0.236412,-0.163694,-0.021553,-0.400157,-0.123320,0.464277,-0.835892,-0.843390,0.065452,0.001671,0.455522,0.060037,0.021612,0.384388,0.001047,0.139600,0.096400,0.052800,0.004400,0.344032,0.137378,0.129881,0.055092,0.127858,0.148965,0.037671,0.064495,0.088933,0.018129,0.104700,0.095050,0.077115,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.452362,0.002104,2.271080,0.445271,0.219760,2.423672,0.001625,0.652000,0.442400,0.318400,0.203200,-45.493675,-2.324651,0.326941,-0.214711,-0.116975,0.369788,0.275283,-0.488191,-0.303998,-0.250283,0.359817,-0.591390,-0.811920,0.083267,0.002053,1.040680,0.083177,0.053804,0.799877,0.001625,0.234400,0.109600,0.012800,0.044800,0.236639,0.292489,0.217563,0.101478,0.006866,0.064673,0.080552,0.122870,0.233099,0.348301,0.378962,0.264708,0.085436,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.423539,0.003026,2.411403,0.422005,0.232749,2.510115,0.001697,0.628800,0.385600,0.272800,0.160000,-44.516889,-3.183691,0.618322,-0.236852,0.074076,0.160638,-0.047220,-0.087662,-0.538886,0.255280,-0.036786,-0.664381,-0.786968,0.147318,0.002950,0.905040,0.132619,0.034533,0.655454,0.001697,0.265600,0.244800,0.157600,0.054400,0.578696,0.824045,0.569918,0.171260,0.038279,0.059309,0.093194,0.254857,0.361153,0.298555,0.221216,0.153669,0.026316,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.499199,0.001385,1.807590,0.555865,0.229428,2.732876,0.000901,0.815200,0.568000,0.430400,0.322400,-46.801572,-1.739067,0.019516,-0.364975,0.184827,0.154132,0.207004,-0.389079,-0.111185,-0.128802,0.248105,-0.214707,-0.629867,0.054043,0.001376,1.497990,0.016305,0.041448,0.484638,0.000901,0.064800,0.038400,0.064000,0.141600,0.030872,0.174136,0.296655,0.162227,0.058086,0.251653,0.152601,0.177848,0.348508,0.002219,0.021317,0.030660,0.072842,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.512410,0.003181,1.600744,0.452935,0.224596,2.494336,0.000885,0.594400,0.422800,0.330400,0.196000,-43.808021,-3.339642,0.162088,-0.102923,0.034845,0.172679,0.128411,-0.113942,-0.513869,-0.366408,0.622854,-0.535652,-1.230697,0.029223,0.000673,0.349149,0.041462,0.007481,0.155372,0.000605,0.088800,0.090000,0.088000,0.027200,0.072072,0.105681,0.081376,0.028275,0.131381,0.050265,0.050908,0.097022,0.060313,0.043301,0.016825,0.016816,0.038638,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.465572,0.005625,2.452729,0.457537,0.264379,2.846870,0.000898,0.733600,0.408000,0.235200,0.129600,-42.583929,-4.483333,0.565797,-0.017352,-0.002098,0.155373,0.119761,-0.096277,-0.701194,-0.048804,0.386261,-0.721068,-1.082555,0.042034,0.004605,0.857962,0.053517,0.022468,0.425011,0.000898,0.154400,0.144000,0.001600,0.035200,0.113663,0.101434,0.105509,0.065306,0.083411,0.133874,0.076507,0.062606,0.051962,0.021891,0.175593,0.018605,0.044671,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
0.539231,0.002273,2.235501,0.487811,0.245080,2.660989,0.001112,0.701600,0.464800,0.340000,0.227200,-43.493932,-3.612126,0.436414,-0.087818,0.024936,0.186092,0.002847,-0.319082,-0.116422,-0.336566,0.242632,-0.463229,-1.354445,0.008407,0.001853,1.077048,0.053860,0.029505,0.568015,0.001112,0.197600,0.130400,0.042400,0.044800,0.204407,0.208497,0.187292,0.291693,0.035575,0.315529,0.116695,0.024542,0.056989,0.128179,0.112703,0.206321,0.084307,C:/Users/XPS/Desktop/Clean This/Training Data/scratch
